0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0.048438, 0.0548578, 0.0607477, 0.0650338, 0.0649833, 0.0870323, 0.0524622, 0.0690795, 0.162073, -0.0268698, 0.0640722, 0.171104, -0.0320802, 0.0973817, 0.136089, -0.00601347, 0.116905, -0.00665067, -0.0364066, -0.0170156, -0.0312668, -0.0444874, -0.0304763, 0.0648856, 0.27048, 0.617564, 0.798409, 1.0216, 0.582298, -0.314384, -1.47986, -1.27584, 0.412195, 1.64661, 0.219283, -1.93488, 1.09741, 0.594193, -1.12384, 0.604161, 1.089, -1.92995, 0.228717, 1.64399, 0.418396, -1.25601, -1.47558, -0.307605, 0.613047, 1.03706, 0.794885, 0.652431, 0.288858, 0.0447534, 0.00666035, -0.0246542, -0.0287049, 0.0219615, -0.0157906, -0.0178435, 0.141181, 0.00981297, 0.0699229, 0.124609, 0.0793706, 0.101684, 0.0967579, 0.0923289, 0.083372, 0.0588554, 0, 
0, 0.0496389, 0.0560358, 0.0622508, 0.0657781, 0.0671976, 0.075779, 0.0668671, 0.0709146, 0.10917, 0.0302278, 0.0673319, 0.103167, 0.0358657, 0.0799365, 0.100152, 0.0455482, 0.0776134, 0.0143526, -0.0312005, -0.0412741, -0.0405747, 0.000971879, 0.0470596, 0.0924957, 0.250384, 0.59344, 0.795508, 0.648824, 0.163926, -0.278052, -0.654479, -0.675082, 0.113709, 1.16461, 0.0949228, -0.764025, 0.455958, 0.109675, -0.296493, 0.114423, 0.457971, -0.759009, 0.106497, 1.16796, 0.125427, -0.662036, -0.64347, -0.268531, 0.184113, 0.660225, 0.800414, 0.61449, 0.26239, 0.0926679, 0.0685934, 0.0218575, -0.0321729, -0.00611644, -0.0130873, 0.0199223, 0.0896961, 0.0472106, 0.0750329, 0.0993978, 0.08683, 0.0963397, 0.0942564, 0.0910438, 0.0824487, 0.0577848, 0, 
0, 0.0463211, 0.0533448, 0.0602141, 0.0661516, 0.0689136, 0.0750973, 0.0717224, 0.0771086, 0.0869613, 0.0592003, 0.0694359, 0.0813297, 0.0592386, 0.0797978, 0.0805011, 0.0669563, 0.0622988, 0.0298749, -0.00785228, -0.0315998, -0.0251161, 0.00905138, 0.0989154, 0.185502, 0.285002, 0.393223, 0.456871, 0.66443, 0.652203, -0.24244, -1.07981, -0.451152, 0.0911099, 0.0415557, 0.280543, -0.347231, 0.243134, 0.248917, -0.00820327, 0.25043, 0.239455, -0.345186, 0.277995, 0.0451764, 0.0911631, -0.439949, -1.07272, -0.227907, 0.669153, 0.680468, 0.471426, 0.413036, 0.303746, 0.191674, 0.117202, 0.0246592, -0.00761884, -0.0204076, 0.0145095, 0.0395924, 0.0703066, 0.0725542, 0.0799791, 0.0987862, 0.0964475, 0.100303, 0.0983721, 0.0938396, 0.0838251, 0.0586572, 0, 
0, 0.0512739, 0.057912, 0.0643753, 0.0680783, 0.0696579, 0.0703669, 0.0732836, 0.0684532, 0.0792035, 0.0634398, 0.0667942, 0.0744087, 0.0660621, 0.0758577, 0.0752349, 0.0555136, 0.0603266, 0.0152789, 0.00433636, -0.0066485, -0.00947463, 0.030915, 0.0900312, 0.185256, 0.281915, 0.453267, 0.5853, 0.18235, -0.384614, 0.126004, 0.473617, -0.390727, 0.0258921, 0.704936, -0.366323, 0.130975, -0.292513, -0.0495154, -0.269331, -0.0480829, -0.285769, 0.135304, -0.354574, 0.709275, 0.041306, -0.383561, 0.489021, 0.136773, -0.373299, 0.192352, 0.593384, 0.466891, 0.295458, 0.198985, 0.103999, 0.0474705, 0.00268056, 0.0219403, 0.0174066, 0.0311515, 0.0650667, 0.0553714, 0.0810676, 0.0820116, 0.0897667, 0.0928454, 0.0916155, 0.0900247, 0.0812504, 0.0575334, 0, 
0, 0.0447128, 0.0518521, 0.0600589, 0.0650273, 0.0697168, 0.0710246, 0.0728125, 0.0767098, 0.0708013, 0.0747731, 0.0708507, 0.0711877, 0.0803459, 0.0703493, 0.072619, 0.0667608, 0.0423531, 0.0290606, 0.0099608, 0.031239, 0.0509821, 0.0656886, 0.0783592, 0.228665, 0.348847, 0.152686, 0.119345, 0.854042, 0.843035, -0.983407, -0.944933, 0.458222, -0.51219, -0.0238743, 0.59277, -0.219108, 0.813394, -0.0252888, 0.805544, -0.0244932, 0.812403, -0.218335, 0.593359, -0.022136, -0.50877, 0.466358, -0.93463, -0.971568, 0.856092, 0.864631, 0.134083, 0.170195, 0.364309, 0.242164, 0.094309, 0.0856416, 0.0579583, 0.0460807, 0.0303399, 0.0397442, 0.053435, 0.076476, 0.0843825, 0.091699, 0.0998935, 0.0983505, 0.098106, 0.0944171, 0.0842773, 0.0590263, 0, 
0, 0.0524979, 0.0588226, 0.0650607, 0.0688048, 0.0714507, 0.0723891, 0.0714073, 0.0721098, 0.0740068, 0.0684875, 0.0730116, 0.0727877, 0.0715404, 0.0725029, 0.0693873, 0.0556346, 0.0402285, 0.0124591, -2.1007e-05, 0.0346295, 0.107957, 0.122231, 0.0752192, 0.0831135, 0.333025, 0.584978, 0.106782, -0.608181, 0.135676, 1.23421, 0.0657181, -0.557369, 0.536219, -0.219821, -0.481124, -0.0481976, -0.820175, -0.103956, -0.824599, -0.101708, -0.818421, -0.0437344, -0.476476, -0.213608, 0.542071, -0.546303, 0.0781209, 1.24708, 0.146051, -0.600983, 0.115858, 0.601814, 0.354937, 0.093432, 0.0877207, 0.139991, 0.123191, 0.0457035, 0.018671, 0.0215062, 0.0464572, 0.0675859, 0.076126, 0.0874283, 0.0897601, 0.0924398, 0.093396, 0.0901588, 0.0819534, 0.0564809, 0, 
0, 0.0460079, 0.0525397, 0.060224, 0.0655146, 0.0696597, 0.0699794, 0.0737103, 0.0709068, 0.0738235, 0.0738873, 0.0734707, 0.0727094, 0.0784127, 0.0698116, 0.0739949, 0.0595297, 0.0457405, 0.00672373, -0.0128008, 0.0399196, 0.125093, 0.2138, 0.163623, 0.115826, 0.121342, 0.160178, 0.507031, 0.790465, -0.22152, -1.32343, 0.261713, 0.609185, -0.965426, 1.12785, 0.432339, 0.253052, 1.28223, -0.17475, 1.45234, -0.173807, 1.28651, 0.254735, 0.439649, 1.13011, -0.956015, 0.614536, 0.275785, -1.31176, -0.210914, 0.796318, 0.510988, 0.169057, 0.140582, 0.138972, 0.169512, 0.227927, 0.142315, 0.056312, -0.000298311, 0.0298911, 0.0503416, 0.0754845, 0.0890576, 0.0891949, 0.0964017, 0.0975884, 0.0965076, 0.0938697, 0.0839743, 0.0576936, 0, 
0, 0.0494797, 0.0550519, 0.0624223, 0.0675697, 0.0718158, 0.0733183, 0.073171, 0.078075, 0.0700766, 0.078011, 0.0744461, 0.0722044, 0.078977, 0.0709805, 0.0716303, 0.0746085, 0.0360509, 0.0178318, -0.0311768, 0.00551974, 0.131709, 0.254128, 0.212987, 0.106914, 0.261938, 0.352253, -0.367962, -0.503907, 1.44338, 1.06748, -1.59294, 0.563178, 0.299684, -2.10187, 0.992915, -1.89523, 0.523615, -1.18117, 0.2787, -1.18116, 0.523505, -1.89476, 0.994375, -2.10049, 0.302599, 0.570126, -1.5824, 1.08091, 1.45897, -0.492112, -0.358127, 0.362713, 0.274171, 0.135671, 0.232331, 0.259559, 0.139143, 0.0248235, -0.0254259, 0.0278958, 0.0492992, 0.080262, 0.0855908, 0.0868992, 0.094725, 0.0924021, 0.0942697, 0.0916113, 0.0823133, 0.0564773, 0, 
0, 0.0509297, 0.0560793, 0.0623664, 0.066559, 0.0691891, 0.0720402, 0.0701106, 0.0743922, 0.074513, 0.0692557, 0.0792408, 0.0687212, 0.0753936, 0.0715492, 0.0735518, 0.0694765, 0.0481569, 0.0209228, -0.0410355, -0.0397431, 0.0893451, 0.269672, 0.359319, 0.139983, -0.0642516, 0.396613, 0.919143, -0.40796, -1.57863, 0.952658, 0.909231, -1.367, 2.15515, 0.235496, 0.0219866, 1.43573, -1.23013, 1.62686, -1.51123, 1.62921, -1.22465, 1.44023, 0.0317313, 0.242466, 2.16263, -1.35778, 0.919311, 0.962526, -1.56755, -0.399413, 0.925976, 0.401512, -0.0616789, 0.150948, 0.384217, 0.291186, 0.093329, -0.0203698, -0.0166809, 0.0297827, 0.064713, 0.0881105, 0.0816702, 0.0923276, 0.0903682, 0.0929991, 0.0947075, 0.0919753, 0.082503, 0.0558601, 0, 
